transaction_id,user_id,timestamp,amount,merchant_category,hour_of_day,day_of_week,distance_from_home,distance_from_last,time_since_last,is_weekend,is_night,velocity_1h,velocity_24h,is_fraud
TXN00056154,4632,2023-07-19 00:10:22.656381,31.83,grocery,0,2,0.4,2.0,273.0,0,1,0,0,0
TXN00008435,917,2023-08-17 19:43:17.066001,61.22,grocery,19,3,2.3,3.1,304.0,0,0,1,2,0
TXN00000819,290,2023-11-10 08:09:35.374206,39.93,gas_station,8,4,3.0,8.6,369.0,0,0,0,1,0
TXN00112124,221,2023-05-20 13:27:59.287138,264.95,gas_station,13,5,4.6,2.4,105.0,1,0,0,0,0
TXN00009907,2486,2023-06-04 15:28:14.727501,38.75,online_retail,15,6,7.3,1.2,16.0,1,0,1,2,0
TXN00097011,3511,2023-06-28 08:06:58.399003,12.58,electronics,8,2,0.3,6.9,63.0,0,0,0,0,0
TXN00088229,586,2023-07-14 02:15:43.031882,11.03,gas_station,2,4,0.0,2.1,287.0,0,1,1,0,0
TXN00106740,2582,2023-03-27 15:09:53.028416,27.62,entertainment,15,0,0.0,4.8,160.0,0,0,0,1,0
TXN00056046,3130,2023-05-02 17:06:51.442554,56.79,grocery,17,1,1.7,0.5,88.0,0,0,0,0,0
TXN00012171,899,2023-07-03 09:07:36.716433,131.28,restaurant,9,0,13.9,4.7,42.0,0,0,0,2,0
TXN00051702,364,2023-01-05 15:52:22.381196,42.51,grocery,15,3,9.3,3.4,61.0,0,0,1,0,0
TXN00044542,1248,2023-12-20 01:20:38.578337,21.94,online_retail,1,2,2.7,2.0,646.0,0,1,0,0,0
TXN00125457,2857,2023-12-11 16:02:15.027804,36.88,grocery,16,0,2.8,3.3,7.0,0,0,0,0,0
TXN00126496,4956,2023-07-20 21:20:39.279780,57.88,healthcare,21,3,3.2,2.3,98.0,0,0,0,2,0
TXN00005606,4366,2023-06-13 00:16:23.799653,119.29,online_retail,0,1,3.4,0.3,19.0,0,1,1,4,0
TXN00097922,1640,2023-08-26 20:53:34.116838,66.98,healthcare,20,5,0.6,1.3,0.0,1,0,0,0,0
TXN00004740,1313,2023-10-14 02:07:46.389307,38.72,restaurant,2,5,0.1,0.7,299.0,1,1,0,0,0
TXN00004287,3036,2023-05-26 06:21:50.039977,49.28,entertainment,6,4,0.4,5.3,117.0,0,0,1,2,0
TXN00022585,3397,2023-01-24 23:08:05.394530,5.28,gas_station,23,1,11.2,1.5,40.0,0,1,0,4,0
TXN00031002,405,2023-12-01 01:41:28.593057,31.88,entertainment,1,4,1.0,1.1,103.0,0,1,1,0,0
TXN00016089,158,2023-11-23 11:33:00.717092,117.89,grocery,11,3,9.2,5.0,26.0,0,0,1,3,0
TXN00125544,1346,2023-01-29 16:40:40.958238,21.4,grocery,16,6,0.0,4.3,58.0,1,0,1,2,0
TXN00097149,795,2023-10-17 21:51:04.990391,67.26,restaurant,21,1,4.4,14.5,484.0,0,0,0,2,0
TXN00094287,3708,2023-12-15 07:31:57.647722,71.11,gas_station,7,4,5.6,4.3,125.0,0,0,1,0,0
TXN00052690,1149,2023-05-03 22:16:52.749480,17.37,grocery,22,2,0.8,6.5,101.0,0,1,1,0,0
TXN00045693,3956,2023-07-07 18:38:37.344699,42.93,grocery,18,4,7.7,7.7,186.0,0,0,0,3,0
TXN00112172,4156,2023-12-21 15:58:10.974223,11.12,restaurant,15,3,9.7,4.8,358.0,0,0,2,0,0
TXN00019886,4093,2023-03-15 05:13:13.711727,122.8,restaurant,5,2,25.7,2.0,52.0,0,1,0,2,0
TXN00037207,2393,2023-02-17 17:08:39.481246,58.38,restaurant,17,4,0.9,3.9,259.0,0,0,0,1,0
TXN00092478,2482,2023-07-06 01:50:07.290543,44.96,cash_advance,1,3,12.1,0.5,90.0,0,1,0,0,0
TXN00095676,922,2023-01-23 04:52:30.801305,88.02,online_retail,4,0,2.6,1.3,327.0,0,1,1,1,0
TXN00007203,4084,2023-08-05 08:23:47.164669,47.22,restaurant,8,5,18.2,0.6,579.0,1,0,1,0,0
TXN00081762,366,2023-06-26 17:13:27.042641,45.8,travel,17,0,8.5,2.2,89.0,0,0,1,3,0
TXN00124794,3432,2023-11-13 22:51:02.945194,223.93,grocery,22,0,0.5,0.7,439.0,0,1,1,2,0
TXN00021087,4153,2023-02-16 03:42:53.085509,141.66,grocery,3,3,4.6,0.8,418.0,0,1,0,0,0
TXN00038222,3085,2023-08-01 10:09:05.804532,46.51,restaurant,10,1,3.8,2.3,355.0,0,0,1,0,0
TXN00087415,4379,2023-07-22 17:13:59.587944,24.59,online_retail,17,5,2.6,0.9,353.0,1,0,1,4,0
TXN00102300,4438,2023-04-30 13:00:10.136385,6.37,healthcare,13,6,14.3,1.4,15.0,1,0,0,1,0
TXN00018409,3791,2023-08-25 02:00:44.376930,55.26,gas_station,2,4,0.6,1.5,819.0,0,1,0,3,0
TXN00020646,2622,2023-04-17 01:45:39.284166,11.28,grocery,1,0,2.8,3.7,20.0,0,1,0,3,0
TXN00034639,1063,2023-09-25 01:06:54.603963,79.79,healthcare,1,0,9.4,10.6,32.0,0,1,1,2,0
TXN00042586,3062,2023-05-12 08:52:49.364117,115.01,grocery,8,4,4.2,0.3,111.0,0,0,1,5,0
TXN00054346,4400,2023-08-03 12:19:25.413034,25.29,restaurant,12,3,1.7,0.6,99.0,0,0,0,2,0
TXN00120183,414,2023-07-08 14:43:15.538450,104.37,grocery,14,5,2.6,1.9,30.0,1,0,0,2,0
TXN00092502,2101,2023-12-12 00:31:49.305527,53.36,gas_station,0,1,9.0,10.1,279.0,0,1,0,4,0
TXN00012210,2657,2023-09-01 05:09:11.276432,56.15,gas_station,5,4,4.4,4.5,29.0,0,1,0,0,0
TXN00013134,4222,2023-09-19 02:12:00.512880,89.14,entertainment,2,1,5.4,2.8,476.0,0,1,0,1,0
TXN00072682,569,2023-06-01 05:20:07.812572,316.29,grocery,5,3,9.4,10.2,189.0,0,1,0,0,0
TXN00053831,3058,2023-03-29 14:01:01.701155,303.35,gas_station,14,2,4.8,0.5,17.0,0,0,0,1,0
TXN00032957,1393,2023-11-10 22:51:32.739972,92.37,travel,22,4,2.4,1.8,22.0,0,1,0,0,0
TXN00080430,4193,2023-12-01 08:37:14.032617,11.94,grocery,8,4,0.2,1.7,155.0,0,0,0,2,0
TXN00047063,4201,2023-08-04 13:59:39.311923,158.3,restaurant,13,4,0.5,0.8,58.0,0,0,1,0,0
TXN00062679,444,2023-03-28 22:54:52.261460,57.94,gas_station,22,1,7.2,0.4,90.0,0,1,0,0,0
TXN00126625,1768,2023-01-31 07:09:20.998553,37.45,travel,7,1,1.9,1.1,68.0,0,0,0,3,0
TXN00005152,3727,2023-01-03 13:19:53.069226,13.94,restaurant,13,1,2.4,0.8,85.0,0,0,0,0,0
TXN00112271,4061,2023-04-28 23:09:57.295907,108.22,gas_station,23,4,10.2,2.5,253.0,0,1,1,2,0
TXN00047398,721,2023-09-08 15:06:22.476784,11.16,grocery,15,4,4.9,1.4,243.0,0,0,0,1,0
TXN00102551,2735,2023-05-14 11:37:21.411442,40.61,electronics,11,6,22.3,2.0,79.0,1,0,0,3,0
TXN00006610,3826,2023-08-15 02:51:17.184680,86.21,grocery,2,1,1.0,2.1,229.0,0,1,1,1,0
TXN00042000,3047,2023-06-07 05:28:35.664273,269.21,cash_advance,5,2,1.8,0.1,160.0,0,1,0,0,0
TXN00078754,3924,2023-02-27 16:08:40.905606,104.48,electronics,16,0,0.5,13.7,186.0,0,0,0,3,0
TXN00100859,1148,2023-06-24 20:21:55.407720,35.5,online_retail,20,5,0.5,0.3,74.0,1,0,0,1,0
TXN00060911,3825,2023-12-07 19:59:43.069364,63.79,healthcare,19,3,10.3,1.0,192.0,0,0,0,3,0
TXN00026189,3327,2023-09-21 03:20:21.430346,92.3,online_retail,3,3,1.3,0.2,534.0,0,1,1,2,0
TXN00050355,236,2023-03-27 16:39:33.523299,11.64,grocery,16,0,1.7,0.6,251.0,0,0,1,2,0
TXN00066108,1817,2023-04-01 23:24:11.223822,28.65,online_retail,23,5,3.0,0.3,205.0,1,1,1,0,0
TXN00029153,4748,2023-04-10 05:02:30.191377,385.54,restaurant,5,0,0.9,2.8,0.0,0,1,1,3,0
TXN00020847,3442,2023-01-23 01:10:29.845449,14.67,electronics,1,0,1.0,1.5,283.0,0,1,0,1,0
TXN00024226,4924,2023-12-22 04:35:28.182856,41.53,restaurant,4,4,2.3,1.8,17.0,0,1,0,4,0
TXN00051895,4736,2023-08-04 02:24:52.752518,43.08,grocery,2,4,1.9,0.9,35.0,0,1,0,3,0
TXN00097126,1445,2023-10-22 04:29:32.433575,43.07,gas_station,4,6,14.5,3.0,438.0,1,1,1,0,0
TXN00082152,1491,2023-02-12 06:16:34.609073,63.0,utilities,6,6,3.8,0.7,55.0,1,0,1,1,0
TXN00109547,4275,2023-03-09 23:12:05.271923,134.48,utilities,23,3,13.7,4.6,20.0,0,1,0,0,0
TXN00110341,2597,2023-07-23 23:44:59.739519,11.63,online_retail,23,6,3.6,2.8,290.0,1,1,0,3,0
TXN00038417,1740,2023-07-31 22:06:01.084845,3.4,online_retail,22,0,1.1,7.7,137.0,0,1,0,1,0
TXN00009515,344,2023-09-23 12:48:26.269444,91.66,entertainment,12,5,5.6,0.2,133.0,1,0,1,3,0
TXN00057944,787,2023-05-19 06:55:00.323104,63.18,online_retail,6,4,0.2,3.8,255.0,0,0,0,3,0
TXN00046276,406,2023-04-03 07:07:48.224619,36.39,grocery,7,0,5.2,0.2,321.0,0,0,0,3,0
TXN00123144,2205,2023-04-23 16:48:02.488146,50.54,entertainment,16,6,0.8,0.5,127.0,1,0,1,4,0
TXN00047026,86,2023-06-13 15:14:03.356723,52.61,entertainment,15,1,2.6,1.4,179.0,0,0,0,1,0
TXN00120572,1564,2023-12-28 19:30:11.233354,62.61,restaurant,19,3,3.9,3.9,155.0,0,0,0,1,0
TXN00012584,4843,2023-11-13 18:19:22.189322,156.08,grocery,18,0,0.5,3.0,192.0,0,0,0,1,0
TXN00039216,66,2023-10-27 03:54:21.133085,40.57,grocery,3,4,2.5,0.2,95.0,0,1,1,3,0
TXN00082902,3613,2023-09-02 06:43:04.073914,95.24,gas_station,6,5,0.7,0.3,48.0,1,0,0,2,0
TXN00014018,363,2023-09-23 22:56:00.510028,129.63,grocery,22,5,0.6,0.6,77.0,1,1,0,0,0
TXN00019040,1907,2023-07-18 23:47:50.567358,364.92,online_retail,23,1,2.3,1.2,113.0,0,1,2,3,0
TXN00080574,4066,2023-11-04 11:48:04.600369,328.6,grocery,11,5,2.6,1.9,160.0,1,0,1,1,0
TXN00076940,4284,2023-12-03 09:30:06.227326,137.41,gas_station,9,6,0.1,7.6,121.0,1,0,0,1,0
TXN00052461,919,2023-07-23 13:54:47.043879,19.37,grocery,13,6,0.7,3.2,828.0,1,0,0,2,0
TXN00025031,4186,2023-11-14 22:06:06.586121,47.78,entertainment,22,1,1.1,7.5,33.0,0,1,2,0,0
TXN00107499,1300,2023-07-31 15:05:05.248172,164.91,gas_station,15,0,4.6,0.4,148.0,0,0,1,0,0
TXN00093924,3584,2023-09-09 00:10:57.320396,18.43,grocery,0,5,3.5,2.1,307.0,1,1,2,4,0
TXN00090035,3692,2023-10-10 10:43:14.775856,223.44,online_retail,10,1,0.3,1.3,287.0,0,0,2,1,0
TXN00124896,1950,2023-06-27 02:01:50.907479,64.88,healthcare,2,1,5.8,0.0,304.0,0,1,1,0,0
TXN00114511,2171,2023-04-29 00:23:39.313185,26.37,restaurant,0,5,3.0,6.2,9.0,1,1,2,0,0
TXN00085899,2497,2023-12-11 06:38:18.658188,871.87,restaurant,6,0,1.0,2.5,19.0,0,0,0,4,0
TXN00095681,1701,2023-09-11 03:14:28.085360,136.97,electronics,3,0,0.4,0.1,3.0,0,1,0,3,0
TXN00064964,1338,2023-11-01 04:46:04.619000,37.65,grocery,4,2,1.5,0.4,95.0,0,1,0,2,0
TXN00052879,1062,2023-12-22 16:56:22.324401,33.41,grocery,16,4,7.6,0.6,404.0,0,0,0,4,0
TXN00066346,4721,2023-11-11 20:28:28.336772,25.31,grocery,20,5,9.4,1.1,37.0,1,0,0,1,0
TXN00059425,3404,2023-06-19 07:02:26.883014,68.12,grocery,7,0,6.1,2.7,451.0,0,0,0,0,0
TXN00038823,452,2023-05-18 05:33:44.295333,58.38,online_retail,5,3,1.6,10.5,369.0,0,1,1,1,0
TXN00066251,1720,2023-11-18 10:11:48.282040,9.46,healthcare,10,5,4.7,3.2,10.0,1,0,1,3,0
TXN00085784,2396,2023-11-05 01:44:43.906622,12.46,online_retail,1,6,7.4,0.3,262.0,1,1,0,2,0
TXN00077832,2864,2023-01-27 14:43:09.281460,127.15,online_retail,14,4,1.4,7.3,4.0,0,0,0,0,0
TXN00100005,1659,2023-01-12 05:14:03.143228,72.63,entertainment,5,3,4.1,1.6,24.0,0,1,0,5,0
TXN00088661,1389,2023-12-07 01:30:22.174806,62.32,online_retail,1,3,8.3,0.4,117.0,0,1,1,4,0
TXN00060573,1851,2023-12-30 17:51:59.023463,4.68,grocery,17,5,12.8,3.1,62.0,1,0,1,0,0
TXN00121481,3731,2023-07-01 20:35:41.015072,94.62,entertainment,20,5,1.2,3.4,59.0,1,0,1,0,0
TXN00078067,73,2023-03-21 18:51:35.679374,531.17,electronics,18,1,6.0,0.4,55.0,0,0,1,1,0
TXN00023613,2852,2023-06-29 22:12:49.808485,14.39,travel,22,3,7.3,0.5,188.0,0,1,0,4,0
TXN00106631,3228,2023-08-14 15:50:58.402806,13.21,grocery,15,0,1.9,1.4,313.0,0,0,1,2,0
TXN00084689,3454,2023-10-19 20:35:57.921871,7.74,entertainment,20,3,0.0,3.3,20.0,0,0,0,3,0
TXN00051739,1315,2023-08-23 11:34:37.722124,70.47,grocery,11,2,3.2,2.9,233.0,0,0,1,5,0
TXN00035981,2768,2023-03-21 00:38:07.878237,78.78,grocery,0,1,0.6,0.6,451.0,0,1,1,1,0
TXN00033623,1847,2023-09-04 01:55:07.418330,38.62,restaurant,1,0,5.3,6.4,928.0,0,1,1,0,0
TXN00005165,4064,2023-02-17 10:46:21.293669,169.51,online_retail,10,4,0.0,6.2,2.0,0,0,0,2,0
TXN00002222,1969,2023-10-11 16:26:21.919584,174.28,online_retail,16,2,8.5,5.9,7.0,0,0,0,0,0
TXN00062392,436,2023-05-11 16:09:28.273716,31.09,utilities,16,3,4.2,1.5,214.0,0,0,1,4,0
TXN00072075,4250,2023-07-13 16:50:11.845067,5.82,travel,16,3,1.4,2.5,263.0,0,0,0,1,0
TXN00034048,3512,2023-01-05 02:04:21.574187,15.62,electronics,2,3,7.4,1.2,52.0,0,1,0,1,0
TXN00058152,1508,2023-03-06 20:31:00.486338,26.5,healthcare,20,0,8.4,0.4,203.0,0,0,2,0,0
TXN00070031,679,2023-07-02 09:47:25.647233,21.88,healthcare,9,6,10.3,1.2,257.0,1,0,1,0,0
TXN00124345,2184,2023-07-20 22:09:14.186778,14.29,electronics,22,3,2.9,1.8,522.0,0,1,0,3,0
TXN00128463,3401,2023-01-25 07:14:09.979064,220.92,online_retail,7,2,8.3,7.3,122.0,0,0,0,3,0
TXN00028673,1648,2023-02-05 14:42:29.058372,557.83,gas_station,14,6,4.3,2.7,866.0,1,0,0,1,0
TXN00035456,4872,2023-05-05 22:47:45.911513,24.19,electronics,22,4,1.0,2.8,86.0,0,1,0,0,0
TXN00041473,3843,2023-01-06 06:45:41.271609,171.6,online_retail,6,4,2.2,1.2,182.0,0,0,1,0,0
TXN00063253,4999,2023-03-05 19:11:20.172690,21.35,gas_station,19,6,5.6,1.8,354.0,1,0,1,2,0
TXN00046361,2494,2023-12-22 12:05:04.436173,11.25,electronics,12,4,16.6,1.9,79.0,0,0,1,3,0
TXN00049885,893,2023-08-05 11:10:17.483713,65.27,entertainment,11,5,6.8,3.1,39.0,1,0,1,3,0
TXN00034947,4300,2023-04-15 23:19:20.109332,40.91,healthcare,23,5,7.1,3.3,170.0,1,1,1,1,0
TXN00042862,2874,2023-01-13 21:07:20.479154,278.53,grocery,21,4,2.9,1.0,137.0,0,0,2,1,0
TXN00049852,3277,2023-03-18 09:38:26.928378,76.38,healthcare,9,5,1.3,0.8,287.0,1,0,1,1,0
TXN00045033,4699,2023-09-05 04:45:13.374456,91.45,utilities,4,1,24.2,7.8,165.0,0,1,2,1,0
TXN00002193,3565,2023-12-31 03:20:05.900593,54.28,grocery,3,6,10.6,1.7,68.0,1,1,0,1,0
TXN00110373,2216,2023-06-14 03:47:13.907386,12.93,gas_station,3,2,4.6,4.9,187.0,0,1,2,0,0
TXN00061167,725,2023-04-16 20:00:28.497103,24.08,online_retail,20,6,3.4,2.6,22.0,1,0,1,1,0
TXN00087473,2858,2023-07-11 23:47:05.306168,201.77,gas_station,23,1,4.8,1.0,543.0,0,1,1,0,0
TXN00121612,4854,2023-10-26 13:46:33.869123,34.08,online_retail,13,3,2.1,7.5,126.0,0,0,0,3,0
TXN00050295,2951,2023-02-06 20:29:14.579852,155.56,online_retail,20,0,2.1,1.7,29.0,0,0,1,2,0
TXN00062094,4055,2023-09-02 14:03:20.827616,22.32,online_retail,14,5,3.9,0.7,13.0,1,0,0,2,0
TXN00102813,963,2023-09-17 19:41:49.439889,39.54,utilities,19,6,1.1,1.4,63.0,1,0,0,1,0
TXN00093299,709,2023-05-29 19:03:12.657425,35.47,utilities,19,0,1.0,7.6,481.0,0,0,0,2,0
TXN00011892,98,2023-12-22 15:03:41.299924,49.57,healthcare,15,4,10.4,2.4,388.0,0,0,1,3,0
TXN00097775,1252,2023-06-03 07:40:09.264461,184.11,grocery,7,5,5.2,1.6,10.0,1,0,0,2,0
TXN00035745,3357,2023-08-07 17:27:28.086794,23.06,grocery,17,0,8.9,4.2,1.0,0,0,0,1,0
TXN00113938,4880,2023-12-25 01:47:48.988101,264.6,grocery,1,0,11.3,0.3,153.0,0,1,0,1,0
TXN00077552,3693,2023-01-15 15:35:33.725215,75.23,grocery,15,6,2.0,2.1,206.0,1,0,0,3,0
TXN00061324,2797,2023-11-20 14:31:12.837008,51.36,travel,14,0,15.1,0.3,84.0,0,0,0,0,0
TXN00019418,2260,2023-11-26 07:10:18.505435,191.8,grocery,7,6,3.2,0.9,715.0,1,0,1,2,0
TXN00125807,2799,2023-06-30 10:52:09.616722,44.62,travel,10,4,4.5,1.8,47.0,0,0,1,2,0
TXN00047612,2729,2023-12-20 06:01:33.118977,251.7,travel,6,2,19.6,7.5,13.0,0,0,0,0,0
TXN00011613,3390,2023-01-30 12:56:21.863364,110.81,gas_station,12,0,1.3,0.3,246.0,0,0,2,1,0
TXN00005590,2431,2023-05-19 18:44:48.062884,44.94,utilities,18,4,10.5,4.6,38.0,0,0,0,3,0
TXN00124600,3301,2023-01-23 21:18:57.487412,13.3,electronics,21,0,0.8,3.1,78.0,0,0,0,1,0
TXN00043899,1797,2023-10-07 10:28:34.597399,36.24,gas_station,10,5,3.6,7.3,6.0,1,0,0,0,0
TXN00072169,295,2023-09-05 05:01:55.827129,83.08,electronics,5,1,4.8,1.1,181.0,0,1,0,2,0
TXN00010934,2274,2023-12-20 14:53:16.832223,90.84,online_retail,14,2,4.0,2.9,90.0,0,0,1,0,0
TXN00110568,848,2023-11-18 15:59:49.487788,40.78,restaurant,15,5,3.6,2.9,194.0,1,0,1,1,0
TXN00120651,1679,2023-07-15 07:01:54.599681,21.83,entertainment,7,5,5.9,9.3,111.0,1,0,0,1,0
TXN00056900,1079,2023-10-25 21:11:27.020128,20.61,grocery,21,2,8.7,3.3,9.0,0,0,1,1,0
TXN00049095,3831,2023-02-04 22:23:39.070722,376.57,online_retail,22,5,1.0,0.1,48.0,1,1,0,4,0
TXN00122029,2718,2023-07-04 05:55:15.581248,298.84,restaurant,5,1,10.6,2.0,264.0,0,1,2,1,0
TXN00053781,2748,2023-03-28 09:59:39.649426,21.14,online_retail,9,1,11.1,4.0,18.0,0,0,1,2,0
TXN00043916,922,2023-04-18 02:54:10.847771,56.68,grocery,2,1,5.1,2.6,35.0,0,1,1,0,0
TXN00091522,2983,2023-06-04 10:05:52.770021,31.97,grocery,10,6,2.9,2.9,18.0,1,0,0,2,0
TXN00091045,3144,2023-12-12 03:30:54.043730,8.02,entertainment,3,1,0.2,0.3,200.0,0,1,2,2,0
TXN00117097,456,2023-01-05 10:46:23.102330,261.83,online_retail,10,3,4.2,2.3,20.0,0,0,1,5,0
TXN00003574,2057,2023-01-14 05:56:12.433966,19.21,online_retail,5,5,1.2,4.7,21.0,1,1,1,1,0
TXN00024807,4236,2023-09-29 21:05:58.226594,52.65,gas_station,21,4,8.8,1.4,30.0,0,0,0,0,0
TXN00016516,1242,2023-10-26 20:16:25.874533,32.87,online_retail,20,3,4.4,1.5,323.0,0,0,1,4,0
TXN00094264,3591,2023-08-20 11:50:45.789069,32.89,gas_station,11,6,1.1,0.6,64.0,1,0,0,0,0
TXN00068638,2415,2023-10-23 23:15:13.639670,21.52,restaurant,23,0,9.3,1.0,475.0,0,1,1,1,0
TXN00111453,683,2023-01-20 20:35:54.895145,207.68,entertainment,20,4,1.8,0.6,530.0,0,0,1,1,0
TXN00021902,3356,2023-11-09 07:00:58.610786,188.86,entertainment,7,3,7.1,1.4,315.0,0,0,0,1,0
TXN00084683,3864,2023-08-25 09:11:31.749384,79.79,restaurant,9,4,2.1,0.0,85.0,0,0,0,4,0
TXN00125966,4153,2023-09-29 08:59:55.410136,81.3,travel,8,4,0.9,6.8,1.0,0,0,0,3,0
TXN00125123,747,2023-01-03 00:46:46.384954,120.67,gas_station,0,1,2.7,1.0,223.0,0,1,0,0,0
TXN00087018,2886,2023-12-03 19:09:44.932905,252.15,gas_station,19,6,4.6,1.1,137.0,1,0,0,0,0
TXN00012768,1401,2023-01-22 00:32:34.726127,31.4,grocery,0,6,3.1,2.8,90.0,1,1,0,4,0
TXN00127364,2539,2023-05-15 09:01:23.063789,165.08,grocery,9,0,3.0,0.0,474.0,0,0,0,1,0
TXN00122412,585,2023-03-11 06:36:34.101880,91.01,electronics,6,5,3.8,9.4,21.0,1,0,1,1,0
TXN00027385,1404,2023-09-23 18:30:07.069506,29.38,gas_station,18,5,1.4,1.5,188.0,1,0,0,1,0
TXN00092306,2676,2023-05-07 02:58:32.320261,50.01,grocery,2,6,8.6,6.5,202.0,1,1,2,3,0
TXN00098820,4098,2023-08-01 07:24:37.532545,23.84,cash_advance,7,1,1.5,1.6,214.0,0,0,0,0,0
TXN00064106,3915,2023-12-19 10:10:35.275891,16.49,gas_station,10,1,2.2,5.3,380.0,0,0,2,1,0
TXN00005726,2470,2023-11-08 17:43:38.759118,71.22,online_retail,17,2,0.1,4.8,224.0,0,0,1,2,0
TXN00059093,1779,2023-08-03 21:07:56.920625,16.18,grocery,21,3,2.6,6.5,310.0,0,0,0,0,0
TXN00119174,1348,2023-12-08 07:10:23.024650,24.77,gas_station,7,4,1.0,1.0,99.0,0,0,1,0,0
TXN00002705,3618,2023-01-29 17:42:37.526274,37.62,online_retail,17,6,1.2,0.5,233.0,1,0,0,0,0
TXN00108728,2997,2023-11-28 07:49:43.714444,41.58,electronics,7,1,4.6,2.5,141.0,0,0,0,3,0
TXN00030786,4420,2023-01-06 19:25:18.145744,15.79,gas_station,19,4,4.2,2.6,360.0,0,0,2,5,0
TXN00050468,3602,2023-04-23 08:14:16.077109,46.78,healthcare,8,6,1.8,1.6,67.0,1,0,0,4,0
TXN00077666,4156,2023-05-23 03:55:02.886535,40.84,healthcare,3,1,15.9,6.0,75.0,0,1,0,3,0
TXN00031052,3411,2023-03-03 18:01:15.990240,37.14,restaurant,18,4,2.7,4.5,76.0,0,0,0,2,0
TXN00090017,2546,2023-12-05 04:28:45.381538,79.78,grocery,4,1,4.6,2.0,739.0,0,1,0,2,0
TXN00080072,1208,2023-09-28 20:43:50.446808,45.66,grocery,20,3,0.7,2.0,83.0,0,0,1,3,0
TXN00040731,812,2023-08-23 12:49:41.355285,101.38,online_retail,12,2,0.2,2.3,99.0,0,0,1,2,0
TXN00098632,3851,2023-05-11 00:18:18.136486,207.97,online_retail,0,3,5.0,0.9,202.0,0,1,0,1,0
TXN00071534,3284,2023-08-08 12:22:11.407723,124.86,gas_station,12,1,2.2,0.1,282.0,0,0,0,3,0
TXN00001706,1782,2023-07-12 09:20:24.072857,11.5,healthcare,9,2,2.8,3.4,75.0,0,0,2,1,0
TXN00042203,280,2023-05-01 13:10:21.674947,6.43,gas_station,13,0,0.0,0.3,395.0,0,0,0,1,0
TXN00060511,1292,2023-06-17 19:03:49.932920,27.76,online_retail,19,5,8.4,4.6,40.0,1,0,0,2,0
TXN00127109,1920,2023-07-03 17:36:41.115421,68.8,grocery,17,0,1.6,2.2,343.0,0,0,0,1,0
TXN00111921,2033,2023-07-29 09:21:48.599646,27.74,grocery,9,5,6.2,0.9,238.0,1,0,1,1,0
TXN00042297,658,2023-11-29 10:07:07.136257,9.78,grocery,10,2,11.1,2.2,108.0,0,0,0,1,0
TXN00027507,3138,2023-05-20 05:43:13.997675,5.88,travel,5,5,4.4,6.1,4.0,1,1,0,3,0
TXN00021781,3926,2023-03-31 02:16:54.640970,195.79,gas_station,2,4,1.6,0.0,252.0,0,1,1,1,0
TXN00126614,4852,2023-04-11 19:20:10.567154,152.46,electronics,19,1,9.2,3.7,143.0,0,0,0,1,0
TXN00065266,1983,2023-09-02 12:42:28.459669,6.03,grocery,12,5,3.8,6.3,102.0,1,0,1,1,0
TXN00005679,1383,2023-01-17 10:10:24.041533,23.23,cash_advance,10,1,2.7,0.9,150.0,0,0,0,1,0
TXN00102106,1166,2023-03-17 06:53:33.280453,63.62,electronics,6,4,5.0,1.8,364.0,0,0,0,1,0
TXN00050623,4912,2023-05-18 12:46:48.229750,19.47,cash_advance,12,3,3.1,4.7,409.0,0,0,1,1,0
TXN00046581,1321,2023-04-10 14:48:35.994363,173.89,healthcare,14,0,6.3,0.2,14.0,0,0,2,4,0
TXN00035912,4813,2023-10-10 17:08:49.141343,71.55,online_retail,17,1,8.7,3.8,232.0,0,0,0,5,0
TXN00007323,66,2023-12-06 22:03:07.841696,72.97,grocery,22,2,1.7,2.9,78.0,0,1,0,2,0
TXN00114959,3735,2023-03-05 11:12:48.588310,88.56,healthcare,11,6,2.1,6.4,241.0,1,0,2,1,0
TXN00013851,2119,2023-06-19 13:40:41.769224,47.18,travel,13,0,1.5,1.5,27.0,0,0,0,0,0
TXN00009213,1454,2023-09-04 01:59:43.921338,95.74,healthcare,1,0,0.2,1.5,80.0,0,1,0,3,0
TXN00081230,255,2023-05-12 05:01:17.827573,44.73,grocery,5,4,1.0,2.5,175.0,0,1,0,0,0
TXN00083563,2965,2023-12-09 06:49:54.065559,8.84,electronics,6,5,0.4,1.0,12.0,1,0,0,0,0
TXN00110968,2855,2023-11-27 16:44:41.627883,17.82,online_retail,16,0,1.4,2.2,66.0,0,0,1,1,0
TXN00087973,2377,2023-07-29 20:45:16.654771,27.9,online_retail,20,5,0.1,5.3,36.0,1,0,2,5,0
TXN00030590,994,2023-05-08 21:16:36.614805,39.1,grocery,21,0,4.6,2.4,51.0,0,0,0,1,0
TXN00048182,4208,2023-10-01 11:50:51.325694,140.43,grocery,11,6,0.2,0.7,98.0,1,0,0,3,0
TXN00052647,2404,2023-08-26 22:08:34.212291,82.15,grocery,22,5,12.8,0.4,8.0,1,1,0,2,0
TXN00020705,4596,2023-12-14 21:03:40.771561,31.12,online_retail,21,3,21.2,7.3,210.0,0,0,0,3,0
TXN00043323,4252,2023-03-09 20:28:34.432177,65.24,entertainment,20,3,4.8,5.0,196.0,0,0,0,4,0
TXN00093329,460,2023-08-24 11:57:33.859814,27.01,online_retail,11,3,2.3,1.1,78.0,0,0,0,2,0
